unix time ms,samples
1760401182012,44766827
1760401182052,44758969
1760401182092,44758002
1760401182132,44758485
1760401182172,44758354
1760401182212,44762331
1760401182252,44775769
1760401182292,44770241
1760401182332,44751978
1760401182372,44735634
1760401182412,44717427
1760401182452,44704484
1760401182492,44695934
1760401182532,44696661
1760401182572,44703029
1760401182612,44710444
1760401182652,44716080
1760401182692,44700315
1760401182732,44656638
1760401182771,44606465
1760401182811,44566430
1760401182851,44546332
1760401182891,44532890
1760401182931,44546452
1760401182971,44619420
1760401183011,44712658
1760401183051,44855129
1760401183091,45072834
1760401183131,45120129
1760401183171,45129570
1760401183211,45131536
1760401183251,45151866
1760401183291,45231499
1760401183331,45359437
1760401183371,45504970
1760401183411,45601469
1760401183451,45512654
1760401183491,45399357
1760401183531,45319353
1760401183571,45195314
1760401183611,45026694
1760401183651,44843539
1760401183691,44715727
1760401183731,44642625
1760401183771,44596903
1760401183811,44553688
1760401183851,44509067
1760401183891,44477427
1760401183931,44437348
1760401183971,44397661
1760401184011,44356341
1760401184051,44306648
1760401184091,44240471
1760401184131,44169364
1760401184171,44114357
1760401184211,44079188
1760401184251,44055333
1760401184291,44033117
1760401184331,44016724
1760401184371,43997386
1760401184411,43977740
1760401184451,43967851
1760401184491,43959737
1760401184531,43967024
1760401184571,43976485
1760401184611,44005960
1760401184651,44083909
1760401184690,44217258
1760401184730,44452135
1760401184770,44722555
1760401184810,44966578
1760401184850,45201351
1760401184890,45446573
1760401184930,45732713
1760401184970,45972239
1760401185010,46192387
1760401185050,46397413
1760401185090,46591244
1760401185130,46748884
1760401185171,46864789
1760401185211,46957343
1760401185251,47025543
1760401185291,47085608
1760401185331,47135857
1760401185371,47184798
1760401185411,47230114
1760401185451,47273015
1760401185491,47310780
1760401185531,47330742
1760401185571,47338513
1760401185611,47347418
1760401185650,47352553
1760401185690,47373934
1760401185730,47393929
1760401185770,47415370
1760401185810,47430696
1760401185850,47503375
1760401185890,47633731
1760401185930,47792658
1760401185970,47871524
1760401186010,47686737
1760401186050,47489727
1760401186090,47359322
1760401186130,47367105
1760401186170,47495080
1760401186210,47594132
1760401186250,47632506
1760401186290,47626651
1760401186330,47598089
1760401186370,47615724
1760401186410,47605340
1760401186450,47547895
1760401186490,47359241
1760401186530,47378845
1760401186570,47407647
1760401186609,47573745
1760401186649,47775445
1760401186689,47995342
1760401186729,48163538
1760401186769,48299608
1760401186809,48414146
1760401186849,48522528
1760401186889,48613235
1760401186929,48688947
1760401186969,48776802
1760401187009,48875964
1760401187049,48951948
1760401187089,48989900
1760401187129,48992631
1760401187169,48954539
1760401187209,48887805
1760401187249,48822125
1760401187289,48765282
1760401187329,48721446
1760401187369,48681797
1760401187409,48641947
1760401187449,48608645
1760401187489,48578728
1760401187529,48543618
1760401187569,48483411
1760401187609,48416556
1760401187649,48353307
1760401187689,48294356
1760401187729,48241551
1760401187769,48192853
1760401187809,48139888
1760401187849,48086882
1760401187889,48039610
1760401187929,47999881
1760401187969,47967101
1760401188009,47932243
1760401188049,47900216
1760401188089,47870921
1760401188129,47841536
1760401188169,47803685
1760401188209,47752909
1760401188249,47697583
1760401188289,47637005
1760401188329,47582844
1760401188369,47531465
1760401188409,47485851
1760401188449,47439744
1760401188489,47391489
1760401188528,47347340
1760401188568,47308415
1760401188608,47271909
1760401188648,47238165
1760401188688,47201077
1760401188728,47168508
1760401188768,47137326
1760401188808,47095618
1760401188848,47043646
1760401188888,46993583
1760401188928,46953623
1760401188968,46921456
1760401189008,46878734
1760401189048,46845522
1760401189088,46804939
1760401189128,46768966
1760401189168,46737150
1760401189208,46703587
1760401189248,46670426
1760401189288,46636351
1760401189328,46603049
1760401189368,46576797
1760401189408,46544781
1760401189448,46501557
1760401189488,46448862
1760401189528,46401068
1760401189568,46358627
1760401189608,46322232
1760401189648,46291933
1760401189688,46262669
1760401189728,46238184
1760401189768,46206821
1760401189808,46174684
1760401189848,46146564
1760401189888,46121879
1760401189928,46093879
1760401189968,46063138
1760401190008,46032257
1760401190048,45989033
1760401190088,45940667
1760401190128,45887862
1760401190168,45843041
1760401190208,45796522
1760401190248,45755578
1760401190288,45719404
1760401190328,45681924
1760401190368,45647628
1760401190408,45619388
1760401190447,45590766
1760401190487,45570690
1760401190527,45553778
1760401190567,45530449
1760401190607,45492909
1760401190647,45464236
1760401190687,45427480
1760401190727,45385802
1760401190767,45343612
1760401190807,45303994
1760401190847,45258048
1760401190887,45217796
1760401190927,45183540
1760401190967,45147959
1760401191007,45114597
1760401191047,45086989
1760401191087,45068430
1760401191127,45059833
1760401191167,45053516
1760401191207,45048043
1760401191247,45044106
1760401191287,45032748
1760401191327,45003091
1760401191367,44953962
1760401191407,44902493
1760401191447,44856507
1760401191487,44811686
1760401191527,44766825
1760401191567,44727608
1760401191607,44687949
1760401191647,44642927
1760401191687,44604061
1760401191727,44566953
1760401191767,44529564
1760401191807,44491963
1760401191847,44459937
1760401191887,44430632
1760401191927,44405234
1760401191967,44384797
1760401192007,44357671
1760401192047,44307558
1760401192087,44259965
1760401192127,44225066
1760401192167,44200853
1760401192207,44187496
1760401192247,44175445
1760401192287,44159939
1760401192327,44145708
1760401192366,44143840
1760401192406,44157910
1760401192446,44167109
1760401192486,44166296
1760401192526,44160210
1760401192566,44153411
1760401192606,44150016
1760401192646,44144824
1760401192686,44138517
1760401192726,44119908
1760401192766,44087610
1760401192806,44063769
1760401192847,44045140
1760401192887,44030015
1760401192927,44020826
1760401192967,44010582
1760401193007,44000188
1760401193047,43984782
1760401193087,43976919
1760401193127,43969869
1760401193167,43961654
1760401193207,43956562
1760401193247,43952334
1760401193287,43945033
1760401193326,43951754
1760401193366,43947326
1760401193406,43940163
1760401193446,43915424
1760401193486,43888975
1760401193526,43867063
1760401193566,43842532
1760401193606,43800010
1760401193646,43747500
1760401193686,43659498
1760401193726,43553226
1760401193766,43479762
1760401193806,43441537
1760401193846,43436461
1760401193886,43438227
1760401193926,43429553
1760401193966,43405023
1760401194006,43384921
1760401194046,43366166
1760401194086,43357193
1760401194126,43352272
1760401194166,43350981
1760401194206,43379473
1760401194246,43464229
1760401194285,43564194
1760401194325,43664247
1760401194365,43763624
1760401194405,43747987
1760401194445,43880873
1760401194485,44103019
1760401194525,44287104
1760401194565,44431486
1760401194605,44590956
1760401194645,44719721
1760401194685,44794732
1760401194725,44805344
1760401194765,44822964
1760401194805,44831366
1760401194845,44812127
1760401194885,44752338
1760401194925,44674517
1760401194965,44622734
1760401195005,44581683
1760401195045,44548934
1760401195085,44538418
1760401195125,44558779
1760401195165,44591848
1760401195205,44692740
1760401195245,44817120
1760401195285,44920662
1760401195325,44990065
1760401195365,45024816
1760401195405,45042628
1760401195445,45049599
1760401195485,45044754
1760401195525,45027578
1760401195565,44977150
1760401195605,44898726
1760401195645,44817140
1760401195685,44746234
1760401195725,44689974
1760401195765,44639046
1760401195805,44601485
1760401195845,44565107
1760401195885,44538490
1760401195925,44520950
1760401195965,44523101
1760401196005,44533401
1760401196045,44560022
1760401196085,44652749
1760401196125,44849325
1760401196165,45004263
1760401196204,45121240
1760401196244,45204952
1760401196284,45241570
1760401196324,45213298
1760401196364,45140490
1760401196404,45080521
1760401196444,45013304
1760401196484,44942511
1760401196524,44886367
1760401196564,44838397
1760401196604,44802298
1760401196644,44774638
1760401196684,44774602
1760401196724,44798889
1760401196764,44792441
1760401196804,44782724
1760401196844,44799081
1760401196884,44810992
1760401196924,44814869
1760401196964,44791318
1760401197004,44719033
1760401197044,44613572
1760401197084,44512196
1760401197124,44429083
1760401197164,44345211
1760401197204,44253728
1760401197244,44136579
1760401197284,44066977
1760401197324,44049661
1760401197364,44143682
1760401197404,44394148
1760401197444,44547371
1760401197484,44596772
1760401197524,44638726
1760401197564,44679490
1760401197604,44710052
1760401197644,44750323
1760401197684,44791078
1760401197724,44828903
1760401197764,44852083
1760401197804,44877153
1760401197844,44889484
1760401197884,44889296
1760401197924,44875946
1760401197964,44857247
1760401198004,44856692
1760401198044,44859682
1760401198084,44859749
1760401198123,44854545
1760401198163,44849365
1760401198203,44883808
1760401198243,44927014
1760401198283,44964415
1760401198323,45060779
1760401198363,45144543
1760401198403,45153341
1760401198443,45063413
1760401198483,44996492
1760401198523,44976031
1760401198563,44988906
1760401198603,45063317
1760401198643,45074509
1760401198683,44982546
1760401198723,44922977
1760401198763,44870882
1760401198803,44832121
1760401198843,44822732
1760401198883,44828903
1760401198923,44900253
1760401198963,45007317
1760401199003,45124861
1760401199043,45240955
1760401199083,45393187
1760401199123,45571732
1760401199163,45698738
1760401199203,45817217
1760401199243,45915212
1760401199283,45984854
1760401199323,45973374
1760401199363,45902749
1760401199403,45894203
1760401199443,45975481
1760401199483,45985538
1760401199523,45895014
1760401199562,45977236
1760401199602,46155265
1760401199642,46451007
1760401199682,46746893
1760401199722,47036155
1760401199762,47201366
1760401199802,47290655
1760401199842,47374159
1760401199882,47443298
1760401199922,47527914
1760401199962,47595514
1760401200002,47563077
1760401200042,47467217
1760401200082,47246822
1760401200122,46835494
1760401200162,46410416
1760401200202,46064122
1760401200242,45844822
1760401200282,45723832
1760401200322,45750217
1760401200362,45748118
1760401200402,45751708
1760401200442,45646471
1760401200482,45547525
1760401200521,45325264
1760401200561,45202561
1760401200601,45243476
1760401200641,45444342
1760401200681,45773956
1760401200721,46032176
1760401200761,46226675
1760401200801,46300480
1760401200841,46287414
1760401200881,46215668
1760401200921,46095185
1760401200961,46046005
1760401201002,46014330
